"WOS:A1990FG12800005";"RODRIGUEZCAMPOS,M"
"WOS:A1990DE55900004";"HARWICHVALLENILLA,N"
"WOS:A1990DC53800005";"CAPPELLETTI,AJ"
"WOS:A1990CQ48700003";"DECHUMACEIRO,CLD"
"WOS:A1990EU00500011";"GONZALEZSTEPHAN,B"
"WOS:A1989AZ62100029";"ELLNER,S"
"WOS:A1989AZ62100041";"DELUCA,MEG"
"WOS:A1989AY14900006";"LLAMBI,L"
"WOS:A1989DV54200006";"SANOJA,M"
"WOS:A1989AW71300001";"MADURO,O"
"WOS:A1989CA96200002";"PERERA,MA"
"WOS:A1989T541400020";"BERGLUND,S"
"WOS:A1989T541400030";"ELLNER,S"
"WOS:A1989T863900006";"LEIVA,LC"
"WOS:A1989CG79900001";"ROSALES,A"
"WOS:A1989AG74100011";"OMANA,B"
"WOS:A1989AG74100006";"GONZALEZSTEPHAN,B"
"WOS:A1989CT45200001";"PACHECO,C"
"WOS:A1989DT32700004";"STEPHAN,BG"
"WOS:A1988Q998500080";"GONZALEZDELUCA,ME"
"WOS:A1988P617000028";"BERGLUND,S"
"WOS:A1988R451000003";"POLLAKELTZ,A"
"WOS:A1988R451000001";"MACKLIN, J"
"WOS:A1988R451000001";"MARGOLIES,L"
"WOS:A1988R451000006";"MARGOLIES,L"
"WOS:A1988P705700003";"HERRERA,CE"
"WOS:A1988P705700004";"AZPARRENGIMENEZ,L"
"WOS:A1988P705700007";"MARTINEZDELAVEGA,J"
"WOS:A1988P705700008";"ULIVE,U"
"WOS:A1988P705700001";"AZPARRENGIMENEZ,L"
"WOS:A1988P705700009";"RODRIGUEZ,O"
"WOS:A1988P705700011";"BLANCO,A"
"WOS:A1988P705700002";"ROJAS,J"
"WOS:A1988M698200005";"ARVANITIS, R"
"WOS:A1988M698200005";"CHATELIN,Y"
"WOS:A1988M380200057";"BERGLUND,S"
"WOS:A1988Q466300010";"LANG,OAM"
"WOS:A1988Q996400001";"ARCONADA,L"
"WOS:A1988Q541600024";"OSORIO,N"
"WOS:A1987L768500019";"NAVARRETEORTA,L"
"WOS:A1987K388000002";"KLEISS,E"
"WOS:A1987L915100003";"MILANCAGUZMAN,M"
"WOS:A1987L915100004";"MILANCA,M"
"WOS:A1987L291500002";"NUNO,J"
"WOS:A1987J708400006";"VESSURI,HMC"
"WOS:A1987J577600026";"ELLNER,S"
"WOS:A1987AG10100001";"NUNO,JA"
"WOS:A1987J883400010";"CHELAFLORES,G"
"WOS:A1987H506400002";"IZCARAY, F"
"WOS:A1987H506400002";"MCNELLY,JT"
"WOS:A1987L540200005";"CAPPELLETTI,AJ"
"WOS:A1987N148500010";"OMANA,B"
"WOS:A1986E557900007";"BYRNE,F"
"WOS:A1986G694500005";"LANGE,FC"
"WOS:A1986G694500006";"LANGE,FC"
"WOS:A1986G694500008";"GUIDO,W"
"WOS:A1986D484500011";"MICHELENA,JAS"
"WOS:A1986E670300005";"MEDINADECALLAROTTI,ME"
"WOS:A1986D686900033";"CARDOZO,L"
"WOS:A1986C812100011";"ROMEROFIGUEROA,A"
"WOS:A1986D951400011";"PARKER,D"
"WOS:A1986F498900002";"ALVAREZ,D"
"WOS:A1986C220000003";"ROMEROFIGUEROA,A"
"WOS:A1986D945600003";"GONZALEZ,B"
"WOS:A1986D945600009";"RUSSOTTO,M"
"WOS:A1986D527500004";"ROMEROFIGUEROA,A"
"WOS:A1986E563400007";"SANCHEZCHAPELLIN, J"
"WOS:A1986E563400007";"OBREGON,H"
"WOS:A1985AYU4400005";"BERGLUND,S"
"WOS:A1985A600600007";"CALZAVARA,A"
"WOS:A1985ASP8800001";"ROMEROFIGUEROA,A"
"WOS:A1985AHX7500024";"ELLNER,S"
"WOS:A1985ATF9000004";"ROMEROFIGUEROA,A"
"WOS:A1985AFR7600007";"BYRNE,F"
"WOS:A1985D995100008";"CATHCARTROCA,M"
"WOS:A1985ANC3600024";"HARDY, C"
"WOS:A1985ANC3600024";"HORVATH,I"
"WOS:A1985A452400013";"GOMEZDEBLAVIA,M"
"WOS:A1985AKD4700007";"SALVADOR,JM"
"WOS:A1985ADM7600002";"TROMPIZ,G"
"WOS:A1985A841600006";"CHOCRON,I"
"WOS:A1985AVT6400010";"PARKER,D"
"WOS:A1985ATU9300016";"PEREZSO,R"
"WOS:A1985ATU9300035";"OLIVEROS,A"
"WOS:A1984SF78500005";"BYRNE,F"
"WOS:A1984SV49200003";"ZUCCHI, A"
"WOS:A1984SV49200003";"TARBLE, K"
"WOS:A1984SV49200003";"VAZ,JE"
"WOS:A1984SJ84500031";"ELLNER,S"
"WOS:A1984ACR7500002";"PENA,L"
"WOS:A1984ACR7500013";"GONZALEZDELUCA,ME"
"WOS:A1984SV01900005";"GARCIA,JMF"
"WOS:A1984ABL4700012";"PIZARRO,A"
"WOS:A1984F997500011";"MEDINA,MB"
"WOS:A1984SZ62500004";"PACHECO,C"
"WOS:A1984SK77000007";"STASIK, A"
"WOS:A1984SK77000007";"PALACIOS,E"
"WOS:A1984AHJ2800008";"MARTIN,VR"
"WOS:A1983QQ62000051";"ELLNER,S"
"WOS:A1983SC05700007";"CHELAFLORES,G"
"WOS:A1983QD06600004";"CARRERADAMAS,G"
"WOS:A1983RY75100010";"ANGELESSERRANO, MDL"
"WOS:A1983RY75100010";"VENEGAS,A"
"WOS:A1983RY75100002";"PEREZVILA,M"
"WOS:A1983QR57600014";"GRANELL,M"
"WOS:A1983RY75100003";"SALCEDOBASTARDO,JL"
"WOS:A1983RY75100018";"USLARPIETRI,A"
"WOS:A1983RY75100020";"PEREZVILA,M"
"WOS:A1983RY75100009";"GRIEN,R"
"WOS:A1983QR57600002";"ALONSO,MR"
"WOS:A1982NJ08400028";"ELLNER,S"
"WOS:A1982NG79600006";"PIZARRO,A"
"WOS:A1982NG79600007";"ALCIBIADES,M"
"WOS:A1982NG79600008";"OSORIOTEJEDA,N"
"WOS:A1982NG79600009";"RUSSOTTO,M"
"WOS:A1982NG79600015";"OSORIOTEJEDA,N"
"WOS:A1982NG79600026";"OSORIOTEJEDA,N"
"WOS:A1982NG79600030";"LLIALBERT,L"
"WOS:A1982NG79600005";"GONZALEZ,B"
"WOS:A1982PJ29300010";"OMANA,B"
"WOS:A1982PW72900005";"GUARDIA,BR"
"WOS:A1982NR70300032";"HEINEN,HD"
"WOS:A1982RE70500001";"RAMA,A"
"WOS:A1982QY38000001";"OSORIO,N"
"WOS:A1981LY78600011";"MILIANI,D"
"WOS:A1981LY78600012";"OSORIO,N"
"WOS:A1981LY78600002";"ACHUGAR,H"
"WOS:A1981MY30000019";"MADURO,O"
"WOS:A1981MT08900003";"WILBERT,J"
"WOS:A1981ME42200023";"CABANAS,T"
"WOS:A1981ME42200024";"VILLARRAGA,F"
"WOS:A1981ME42200003";"HUGGINS,AP"
"WOS:A1981MX18800003";"PACHECO,C"
"WOS:A1981MZ48600002";"TROMPIZ,G"
"WOS:A1981NM28200002";"MARQUEZRODRIGUEZ,A"
"WOS:A1980LG02500007";"LARRAZABALHENRIQUEZ,O"
"WOS:A1980JU60100003";"KIM,YM"
"WOS:A1980KC78500006";"ELLNER,S"
"WOS:A1980JG70600039";"KLEISS,E"
"WOS:A1980JJ54800001";"TROMPIZ,G"
"WOS:A1980KR42700004";"TROMPIZ,G"
"WOS:A1980MW16800002";"DEMUNOZ, EV"
"WOS:A1980MW16800002";"GORODECKIS,M"
"WOS:A1980KJ80800001";"VELASQUEZ,R"
"WOS:A1979JL06600005";"GARCIAPRINCE,E"
"WOS:A1979HU37400040";"ELLNER,S"
"WOS:A1979GY01000013";"ROJAS,G"
"WOS:A1979GY01000010";"SUCRE,G"
"WOS:A1979JZ35100003";"GARCIADIAZ,A"
"WOS:A1979HG91900008";"ELLNER,S"
"WOS:A1979KR87300002";"ARETZ,I"
"WOS:A1978FZ72200008";"HERRERA,F"
